id,label,tweet
16791,0,<user> “ <user> some of you all hoes so worried about you all eyebrows you all forgot you all had a mustache <emotion> <emotion> <emotion> ” lmao
16792,1,<user> fam <user> it ain t nothin to cut that bitch off vincent van gogh
16793,2,<user> thank you to the perkins student section for participating in the yellow out we all really appreciated it !
16794,0,<user> apartheid “ <user> pedestrian check show me your freedom papers you darkies ”
16795,2,<user> scott walker investigate christie bridgegate perry drunk monkey dem da gate all men innocent all threats to left …
16797,1,<user> apparently the current hair trend for hollywood bitches is to look like you lost a fight with a weed whacker
16798,2,<user> <number> 2 nd yellow card issued for temple
16799,2,<user> cheating on a good woman is like eating out of the trash instead going out for steak truth
16800,2,<user> kim kardashian had a baby in more important news i took out the trash last night
16801,1,<user> monday what up you ugly bitch ?
16802,1,<user> one man trash is another man girlfriend
16803,1,<user> hearing a bitch tell a story and all u can think is “ lie lie lie ” <emotion>
16804,1,<user> if ur a sassy ass bitch
16805,2,<user> are you in london this evening ? well ex iron maiden member tony moor will be busking outside balham train station from …
16806,1,<user> coming soon on a bitch nigga ! monste rtape <number> <url>
16807,1,<user> <emotion> <emotion> <emotion> <emotion> <user> when dykes hear ladies free before <number> <url>
16808,1,<user> this bitch is fucking insane “ <user> <number> what is a sentence that describes you in <number> words ? ”
16809,1,<user> no filter i been getting money i ain t worried bout a ho no matter the occasion i ama always get the dough <emotion> <url>
16811,2,<user> shy girls are cute
16812,1,<user> shout out to chrisbrown for beating up another bitch
16813,1,<user> this tall goofy bitch just walked in the club sit your britney griner lookin ass down
16814,0,<user> happy birthday freshman faggots <user> <user>
16815,1,<user> <user> real lil bitch you short as fuck
16817,1,<user> <user> <user> <emotion> he has a date hoe
16818,1,<user> shout out to the faggots who took a million and one selfies on my phone <emotion> <emotion> <emotion> <user> <user> <url>
16819,2,<user> charlie rangel should apologize to tea party members i will set up meetings so he can explain his outrageous comments …
16820,1,<user> got <number> cookies because a bitch ate one
16821,1,<user> time to go to the studio and make really good music so i can act like i do not know the bitches that flexed on me since …
16822,1,<user> this really how bitches be to lmfao <emotion> <url>
16823,1,<user> <user> fix the fucking snipers you retarded piece of shit fucking overpowered as fuck they aim down faster then
16824,0,<user> if you snipe you are a fucking faggot i fucking hope all of you snipers get fucking raped and suffer from cancer
16825,1,<user> zrgrizz should stop paling video games at the age of <number> fucking stop playing like pussies
16826,1,<user> if a nigga talkin shit about me an you around sittin there quiet yous a fuckin bitch an i do not fucks with you real wr …
16827,1,<user> this hoe ass ref got hit and fined the fighters
16828,1,<user> “ <user> sucha hoe ” <user>
16829,1,<user> <user> when i see a girl wit her nigga i be like bitch bet i can snatch from you but i ain t even gone do it lol …
16830,1,<user> <user> on mammas ig aint ready for ma wcw i got sum bad bitches up ma sleeve boi lol magician ass nigga lmao
16831,1,<user> <user> she threw me that pussy bt i neva caught it gay
16833,1,<user> <user> <user> <user> <user> <user> <user> i fuck with all yaw yaw all my nigs
16834,1,<user> i googled her number and found she was a hoe
16835,1,<user> i hate when bitches say that ain t cute lol did i say i was trynna be cute
16836,1,<user> only ugly girls can fight pretty bitches have no hands lol
16837,1,<user> yo niggas would fuck with you broke or not if they really yo niggas you a bitch if you only fuck with yo niggs when they g …
16838,1,<user> i have not had sex in forever a bitch could send me a <emotion> emoji and i d catch my nut
16839,2,<user> <user> <user> <user> <user> <user> so glad charlie agrees with carol and cnn that assaulting girls is ok …
16840,1,<user> schools a bitch
16841,1,<user> my last bitch was <number> bitch came in da trap tryna vine da dope fuh likes her funeral was <number> days after dat
16842,1,<user> i never talk to anybody ! has dinner with family i hate everyone ! defends <number> people when i call them cunts
16843,1,<user> fvck friends and fvck hoes
16844,1,<user> this sam guy is a fucking pussy
16845,2,<user> yankees offseason plan sign sandoval move a rod to first base shoot teixeira and throw his corpse in the east river y …
16846,1,<user> how ghetto girls start their fights <emotion> <url>
16847,1,<user> if u say blessed u r hashtag lying and r probably unhappy w ur life fake bitches lolz <emotion>
16848,1,<user> like if you are a bitch own it and be a bitch but just cuz you got some flower emojis in some tweets does not mean you are som …
16849,1,<user> i know what color my skin is you can stop with the friendly reminders bitch
16850,1,<user> when kendrick lamar said i call a bitch a bitch a hoe a hoe a woman a woman i knew he was onto something he was pre …
16851,1,<user> if you are a hoe do not expect princess treatment
16852,2,<user> my mother be on some trash man <emotion> i ask her everyday you need want some money ? she say naw i am good ! but come payday …
16853,1,<user> woah did this bitch say love ? <emotion> <emotion> <emotion> <emotion> <emotion> <url>
16854,2,<user> adorable tiny monkey showering in a sink is the cutest viral video you will see this weekend <url> http …
16855,1,<user> <user> sheit you tell me ! i wana fat bitch that smell like bologna <emotion> <emotion>
16857,1,<user> fellas take note <user> eating pussy keeps your lips soft (;
16858,1,<user> i do not fuck wit fake hoes all i touch is j los
16859,1,<user> “ <user> <url> o give this one to the hot pocket hoe aamu
16860,2,<user> but yall make the mutual decision to have sex on the first date but she trash ? what kind of math ?
16861,1,<user> good pussy <emotion> <emotion> is like a drug <emotion> <emotion> <emotion>
16862,1,<user> “ <user> the power thrust <url> really in that hoe omg <emotion> <emotion> <emotion>
16863,1,<user> insecurities are such a bitch
16864,1,<user> “ <user> i already know you trash if being tatted is on the list of things you want in a nigga ” off top
16865,1,<user> bastino is my niggah <emotion>
16866,1,<user> it annoying when ppl follow to unfollow like bitch i was trying to be considerate <emotion>
16867,0,<user> dont be a faggot cover your mouth when you fkn cough or sneeze i got a immune system to keep strong asshole
16868,1,<user> wyd hoe bucket “ <user> <user> hey ”
16869,2,<user> her being albino is not the problem its that gut that hair and that fish net she decided to wear so many things wrong w …
16870,1,<user> still wishin all of my old hoes the best
16871,1,<user> <user> ayo take this pic for me fam you think the bitches gon fuck with this pic ? <url> lma …
16872,1,<user> make sure her titties out <user> bouta take a pic of her laying on me like the side bitches do
16873,2,<user> word and it do not make u a hoe <user> it okay to have sex on first date long as the feeling is mutual
16874,1,<user> just swing <user> that why i fucked yo bitch i mean what can you say back to that ?
16875,2,<user> rick scott vs charlie crist is the worst gubernatorial election in america and it the face of our ugly future <url>
16876,1,<user> i text bitches at <time> make they wish come true <emotion>
16877,0,<user> look at u now u pregnant stupid bitch lol
16878,1,<user> so tired of yall hoes giving a shout out to yall moma talking bout she ain t raise no hoe <emotion> <emotion> ️ <emotion>
16879,1,<user> i gota hand fulla brothers trek gang bitch we hustle
16880,1,<user> i love pussy
16881,1,<user> bitch you are retarded <user> men that cook should wear panties too ”
16882,1,<user> hoes be mad at you cause your nigga wanted you over her <emotion>
16883,1,<user> who got time to be having dem hoes ? ! that aint wassup no more
16884,1,<user> i envy bitches with long full eyelashes <emotion>
16885,2,<user> jeff fisher saved by the refs that was karma but the zebras messed with it
16886,1,<user> bitches be swearing they pussy so good <emotion> <emotion> nonsense <emotion>
16887,1,<user> how to get bitches <url>
16888,1,<user> <user> i got no interest in tall skinny model bitches ! i like my women with some ass and hips
16889,1,<user> that shit could break you down if you lose a good girl i guess you need a bad bitch to come around and make it up
16890,2,<user> twitter home button is a birdhouse when you join you are an egg the logo is a bird most people do not realize this
16891,1,<user> “ <user> <user> you already know they go to fed for me ah bitch be ready to walk out the door <emotion> <emotion> <emotion> ️ ” <emotion> …
16893,1,<user> i did not sell my pussy for <money> it was <money> ! <url>
16894,1,<user> <user> all that weave turning you bitches into horses <url>
16895,1,<user> <user> these bitches crazy man
16896,2,<user> i have so many questions about that sex tape i love love love me some mimi and if that thirsty dude releases it he trash …
